Date,Alameda,Alpine,Amador,Butte,Calaveras,Colusa,Contra Costa,Del Norte,El Dorado,Fresno,Glenn,Humboldt,Imperial,Inyo,Kern,Kings,Lake,Lassen,Los Angeles,Madera,Marin,Mariposa,Mendocino,Merced,Modoc,Mono,Monterey,Napa,Nevada,Orange,Placer,Plumas,Riverside,Sacramento,San Benito,San Bernardino,San Diego,San Francisco,San Joaquin,San Luis Obispo,San Mateo,Santa Barbara,Santa Clara,Santa Cruz,Shasta,Sierra,Siskiyou,Solano,Sonoma,Stanislaus,Sutter,Tehama,Trinity,Tulare,Tuolumne,Ventura,Yolo,Yuba,Total
1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
2/21/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/22/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/23/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/24/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/25/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/26/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
2/27/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2/28/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2/29/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
3/1/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0
3/2/20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0
3/3/20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,0,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0
3/4/20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,2,0,0,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.0
3/5/20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,2,0,3,2,0,0,2,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0
3/6/20,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,2,0,3,2,0,0,2,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59.0
3/7/20,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3,5,0,0,2,2,0,3,9,0,0,2,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,81.0
3/8/20,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3,5,0,1,2,2,0,3,9,0,0,2,0,38,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95.0
3/9/20,2,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,4,7,0,1,2,2,0,3,9,0,0,2,0,38,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,101.0
3/10/20,3,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,1,0,5,7,0,4,10,2,0,3,14,0,0,8,0,43,2,1,0,0,3,3,0,0,0,0,0,0,1,1,0,144.0
3/11/20,5,0,0,0,2,0,10,0,0,2,0,1,0,0,0,0,0,0,27,1,1,0,0,0,0,0,0,1,0,5,7,0,6,11,2,0,3,14,1,0,15,0,48,2,1,0,0,6,3,2,0,0,0,0,0,1,1,0,178.0
3/12/20,5,0,0,0,2,0,17,0,0,2,0,1,2,0,0,0,0,0,32,1,3,0,0,0,0,0,0,0,0,6,7,0,8,17,2,0,5,18,1,0,20,0,52,4,1,0,0,6,3,2,0,0,0,1,0,2,1,0,221.0
3/13/20,7,0,0,0,2,0,25,0,0,1,0,1,2,0,0,0,0,0,40,1,3,0,0,0,0,0,0,0,0,9,4,0,8,17,2,0,8,23,6,0,20,0,79,7,1,0,0,6,3,2,0,0,0,1,0,2,1,0,281.0
3/14/20,11,0,0,0,2,0,29,0,0,1,0,1,2,0,0,0,0,0,53,1,5,0,0,0,0,0,0,0,0,14,7,0,14,29,3,0,10,28,8,0,32,0,95,7,1,0,0,6,1,2,0,0,0,2,0,5,2,0,371.0
3/15/20,11,0,0,0,2,0,29,0,0,1,0,1,2,0,0,0,0,0,53,1,5,0,0,0,0,0,0,0,0,14,5,0,14,29,3,0,16,28,8,1,32,0,91,7,1,0,0,6,2,2,0,0,0,2,0,5,2,0,373.0
3/16/20,18,0,0,0,2,0,34,0,0,2,0,1,2,0,0,0,0,0,94,1,9,0,0,0,0,0,0,0,1,17,5,0,15,33,3,1,55,40,8,3,41,1,138,9,1,0,0,7,5,3,0,0,0,2,0,4,2,0,557.0
3/17/20,27,0,0,0,2,0,39,0,0,2,0,1,2,0,1,0,0,0,144,1,11,0,0,0,0,0,2,0,1,22,5,0,15,40,3,2,55,43,13,3,64,2,155,13,1,0,0,7,4,3,0,0,0,3,0,10,4,0,700.0
3/18/20,30,0,0,0,2,0,39,0,0,2,0,1,2,0,1,0,0,0,190,1,15,0,0,0,0,0,2,0,1,29,9,0,16,40,3,3,60,51,14,7,80,2,175,13,1,0,0,8,8,5,0,0,0,4,0,13,4,0,831.0
3/19/20,38,0,0,0,2,0,41,0,0,3,0,1,2,0,3,0,0,0,231,1,15,0,1,0,0,0,4,0,1,53,9,0,22,45,3,5,80,70,17,13,89,8,189,14,1,0,0,8,6,5,0,0,0,7,0,17,5,0,1009.0
3/20/20,48,0,0,0,2,0,46,0,0,6,0,1,4,0,4,0,0,0,292,3,38,0,1,0,0,0,5,0,1,65,9,0,28,53,5,9,127,76,25,16,100,9,196,15,1,0,0,13,9,5,0,0,0,7,0,19,5,0,1243.0
3/21/20,68,0,1,0,2,0,51,0,0,6,0,1,4,0,5,0,0,0,292,3,38,0,1,0,0,1,11,0,1,78,9,0,28,53,5,10,127,84,31,21,110,9,263,15,1,0,0,13,22,5,0,0,0,11,0,26,6,0,1412.0
3/22/20,71,0,1,1,2,0,61,0,0,6,0,2,6,0,5,0,0,0,407,3,38,0,1,0,0,1,11,1,1,95,12,0,29,53,5,17,155,108,31,27,117,13,263,15,1,0,2,13,22,5,0,0,0,12,0,30,6,2,1651.0
3/23/20,118,0,1,2,2,0,71,0,2,6,0,2,6,0,12,0,0,0,536,3,38,0,1,1,0,1,14,2,2,125,12,0,46,88,6,17,201,131,41,27,142,18,302,22,2,0,2,14,29,8,0,0,0,16,0,35,6,3,2113.0
3/24/20,135,0,2,2,2,0,86,0,2,13,0,4,6,0,13,0,0,0,662,6,47,0,2,1,0,1,20,2,3,152,20,0,57,88,6,31,226,152,51,42,161,18,375,22,2,0,2,21,29,11,0,0,0,17,0,39,8,3,2542.0
3/25/20,135,0,2,4,2,0,108,0,3,18,0,5,9,1,15,0,0,0,812,6,53,0,2,2,0,4,24,2,4,187,30,0,68,113,7,38,238,178,68,46,165,24,459,24,3,0,3,24,34,12,0,0,0,17,0,50,10,0,3009.0
3/26/20,178,0,2,5,3,0,131,0,3,19,0,10,9,2,29,0,0,0,1229,7,60,0,2,2,0,4,24,6,7,256,30,0,105,113,9,54,293,223,71,54,195,26,542,25,3,0,3,31,37,13,2,0,0,18,0,61,11,3,3910.0
3/27/20,220,0,2,5,3,0,147,0,9,27,0,12,17,3,33,0,0,0,1465,10,65,0,2,4,0,6,24,6,8,321,30,0,149,164,13,54,341,279,90,59,239,32,574,32,3,0,3,34,44,17,2,0,0,20,0,83,13,3,4667.0
3/28/20,220,0,2,5,3,1,168,0,12,31,0,14,21,5,47,2,0,0,1465,11,68,0,2,7,0,8,32,9,12,403,41,0,183,164,14,76,413,308,93,67,274,47,591,34,3,0,3,34,50,23,3,0,0,24,0,98,16,3,5110.0
3/29/20,270,0,2,5,3,1,168,0,12,43,1,18,25,8,51,2,0,0,1829,15,74,0,3,8,0,11,36,10,12,431,53,0,195,164,14,76,484,340,113,67,277,64,646,41,4,0,3,34,58,29,6,0,0,29,0,109,16,3,5863.0
3/30/20,283,0,2,5,3,1,187,0,12,43,1,18,25,8,60,2,0,0,2474,18,93,0,4,9,0,13,36,14,17,464,53,0,291,224,14,111,515,374,123,71,309,68,848,44,4,0,4,34,58,31,6,0,0,35,0,126,16,4,7155.0
3/31/20,313,0,2,8,3,1,212,0,15,53,2,21,33,8,83,3,0,0,3019,21,99,0,4,10,0,13,40,14,21,502,57,0,371,224,17,125,603,397,136,80,309,88,890,45,6,0,3,43,73,33,9,0,0,43,2,149,24,6,8233.0
4/1/20,313,1,2,8,3,1,249,0,18,68,2,27,38,9,110,4,0,0,3518,23,107,0,4,10,0,13,42,15,26,606,78,1,371,224,21,183,733,434,151,80,388,99,956,49,7,0,3,49,78,39,10,0,0,45,2,160,25,7,9410.0
4/2/20,359,1,3,9,3,1,250,0,18,82,2,28,43,9,142,5,0,0,4045,25,108,0,4,12,0,18,48,18,26,656,90,1,493,314,23,254,849,450,173,89,453,111,1019,54,7,0,3,54,91,44,14,0,0,74,2,177,28,8,10790.0
4/3/20,443,1,3,10,3,1,307,1,19,94,2,37,52,10,173,5,0,0,4566,28,118,0,4,16,0,18,53,18,30,711,97,1,493,390,23,304,966,497,180,93,486,139,1019,57,11,0,3,61,95,51,14,0,0,81,2,189,33,8,12016.0
4/4/20,443,1,3,11,4,2,307,2,22,100,2,44,55,10,210,5,0,0,4605,28,131,0,4,16,0,19,57,20,31,786,97,2,638,390,23,353,1112,529,185,93,538,152,1148,59,12,0,3,73,105,58,16,1,0,81,2,203,37,9,12837.0
4/5/20,566,1,0,11,4,2,386,2,22,103,2,44,57,11,230,5,0,0,5955,28,137,0,4,27,0,19,62,20,31,834,103,3,799,442,23,372,1209,568,191,95,555,168,1207,69,17,0,3,73,107,65,16,1,0,116,2,221,37,9,15034.0
4/6/20,588,1,3,11,5,2,417,2,22,108,2,44,65,11,239,5,1,0,6377,28,141,0,4,29,0,19,62,22,32,882,106,3,946,462,23,373,1326,583,206,95,579,174,1207,69,20,0,4,73,111,71,16,1,0,135,2,226,37,11,15981.0
4/7/20,634,1,3,12,5,2,442,2,22,124,2,49,68,11,252,5,1,0,6936,28,143,0,4,29,0,19,62,22,32,931,106,3,1016,525,23,530,1404,622,217,95,589,192,1285,76,21,0,4,88,111,81,16,1,0,157,2,243,50,11,17309.0
4/8/20,674,1,3,13,5,3,462,2,28,146,2,50,73,11,271,5,2,0,7559,28,148,0,4,34,0,19,64,25,34,1016,117,3,1179,580,33,547,1454,676,223,99,617,218,1380,76,23,0,4,99,120,90,19,1,0,157,1,263,56,13,18730.0
4/9/20,674,1,3,13,5,3,484,2,29,156,2,50,75,11,303,8,3,0,7955,28,149,0,4,40,0,20,69,25,34,1079,117,3,1280,580,33,641,1530,724,237,102,633,228,1380,76,24,0,4,112,136,95,20,1,0,168,1,274,67,15,19706.0
4/10/20,766,1,7,13,8,3,511,2,30,173,3,50,79,12,337,8,4,0,8443,30,154,0,4,52,0,20,71,32,34,1138,123,3,1350,653,34,729,1628,797,253,104,638,243,1442,80,24,0,5,115,142,103,37,1,0,203,1,298,71,15,21077.0
4/11/20,806,2,7,14,8,3,530,2,32,191,3,50,79,12,371,9,4,0,8453,32,154,0,4,59,0,21,79,32,34,1221,123,4,1431,653,35,810,1693,857,257,110,652,260,1484,80,24,0,5,121,145,116,37,1,0,203,1,309,75,15,21713.0
4/12/20,845,2,7,14,8,3,539,2,32,201,3,50,87,12,396,10,4,0,8894,32,153,0,4,65,0,21,82,34,34,1277,124,4,1619,707,35,810,1761,872,266,114,652,264,1566,88,24,0,5,121,145,121,37,1,0,227,1,314,88,15,22792.0
4/13/20,888,2,7,14,8,3,552,2,32,201,3,50,87,12,436,10,4,0,9433,33,164,0,4,65,0,23,87,34,34,1283,127,4,1619,739,35,887,1804,957,293,117,701,267,1666,91,24,0,5,121,147,131,37,1,0,264,1,317,93,15,23934.0
4/14/20,888,2,7,15,9,3,552,2,34,222,4,50,100,12,462,12,4,0,10047,33,170,0,4,74,0,23,87,38,34,1299,128,4,1961,816,39,977,1847,987,314,117,721,284,1666,91,25,0,5,135,152,146,23,1,0,296,1,350,101,15,25389.0
4/15/20,964,2,7,16,9,3,615,2,35,251,4,51,117,17,533,13,5,0,10517,33,171,0,4,76,0,23,100,38,34,1376,129,4,1961,853,39,977,1930,1013,341,120,747,313,1793,96,25,0,5,140,160,163,24,1,0,352,2,365,102,15,26686.0
4/16/20,1007,2,7,16,11,3,631,2,35,265,4,52,127,17,565,13,6,0,10854,33,184,0,4,79,0,23,108,39,34,1425,130,4,2105,879,41,996,2012,1019,365,125,767,334,1833,96,25,0,5,141,163,177,24,1,0,372,2,384,116,15,27677.0
4/17/20,1063,2,7,16,11,3,648,2,36,295,4,52,143,17,578,18,6,0,11400,33,187,0,4,82,0,23,119,44,34,1501,130,4,2457,896,44,1032,2087,1058,371,127,797,354,1870,98,26,0,5,169,172,187,24,1,0,382,2,396,125,15,29157.0
4/18/20,1114,2,7,16,12,3,685,2,36,311,4,52,155,18,610,20,6,0,12021,33,187,0,5,86,0,23,119,47,36,1556,131,4,2457,914,44,1219,2158,1137,400,131,838,373,1870,101,26,0,5,169,180,206,25,1,0,397,2,416,126,15,30511.0
4/19/20,1164,2,7,16,12,3,693,2,36,315,4,52,155,18,623,28,6,0,12341,34,189,0,5,90,0,23,136,47,36,1636,132,4,2638,925,44,1286,2213,1157,415,132,838,385,1870,104,26,0,5,169,180,221,25,1,0,411,2,422,137,16,31431.0
4/20/20,1193,1,7,16,12,3,707,2,36,315,4,52,160,18,643,30,6,0,13823,34,195,0,5,90,0,24,141,48,36,1676,132,4,2847,940,44,1406,2268,1216,428,132,920,394,1922,106,26,0,5,180,181,226,26,1,0,422,2,428,137,16,33686.0
4/21/20,1241,1,7,16,12,3,749,2,38,351,4,52,175,18,671,32,6,0,15153,36,199,0,5,92,0,24,148,48,38,1691,133,4,2847,954,44,1489,2325,1231,449,134,935,416,1922,108,26,0,5,180,182,232,26,1,0,422,2,443,142,16,35480.0
4/22/20,1242,2,8,16,12,3,763,2,39,371,4,52,195,19,683,32,6,0,16447,36,200,0,5,93,0,24,150,54,38,1753,133,4,2960,971,45,1489,2491,1233,460,134,958,429,1962,111,26,0,5,181,192,236,26,1,0,441,2,451,146,16,37352.0
4/23/20,1352,2,8,16,13,3,770,2,40,419,5,52,232,19,699,35,6,0,17537,39,209,0,5,100,0,24,154,57,36,1827,136,4,3218,987,47,1608,2643,1302,487,149,966,451,1987,114,28,0,5,191,194,251,44,1,0,453,2,465,151,16,39561.0
4/24/20,1403,2,8,16,13,3,786,2,42,443,5,53,251,19,735,47,6,0,18545,39,212,0,11,102,0,24,169,58,37,1845,139,4,3315,1019,47,1666,2826,1340,495,163,989,460,2018,115,30,0,5,199,217,264,44,1,0,472,2,476,157,16,41355.0
4/25/20,1439,2,8,16,13,3,805,2,42,443,5,53,251,19,755,47,6,0,19133,39,212,0,11,102,0,24,169,60,37,1969,139,4,3315,1019,47,1666,2943,1354,505,165,1019,469,2040,115,30,0,5,199,217,264,44,1,0,491,3,476,157,16,42368.0
4/26/20,1470,2,8,16,13,3,817,3,42,458,5,53,251,19,809,52,6,0,19567,40,223,0,11,103,0,24,183,60,37,2074,141,4,3563,1037,47,1732,2943,1408,512,166,1019,469,2084,120,30,0,5,199,218,286,45,1,0,504,3,497,161,16,43559.0
4/27/20,1500,2,8,16,13,3,820,3,42,458,5,53,281,19,828,67,6,0,20423,41,224,0,11,108,0,24,183,64,37,2126,143,4,3643,1045,47,1772,3043,1424,528,169,1080,471,2105,124,30,0,5,199,220,294,45,1,0,532,3,503,161,16,44972.0
4/28/20,1533,2,8,16,13,3,842,3,44,498,5,53,284,19,847,71,6,0,20996,44,224,1,11,116,0,26,185,66,39,2151,145,4,3735,1053,48,1827,3141,1468,529,173,1099,473,2122,125,30,0,5,249,222,312,29,1,0,578,4,508,162,16,46164.0
4/29/20,1568,2,8,16,13,3,862,3,44,538,5,54,319,19,866,79,6,0,22485,46,226,1,12,118,0,26,191,67,41,2252,145,4,3942,1068,50,1928,3432,1490,540,181,1136,485,2134,127,31,0,5,254,228,339,30,1,0,626,4,517,163,17,48747.0
4/30/20,1603,2,8,16,13,3,891,3,44,538,5,54,319,19,893,96,6,0,23220,46,235,3,12,125,0,26,206,67,41,2393,147,4,4031,1077,50,2058,3432,1499,543,184,1177,485,2163,131,31,0,5,263,232,339,30,1,0,640,4,535,164,18,50130.0
5/1/20,1636,2,8,16,13,3,907,3,47,615,5,54,333,19,939,123,7,0,24262,46,237,13,12,134,0,26,213,68,41,2537,150,4,4079,1090,51,2113,3564,1523,557,188,1197,506,2179,132,31,0,5,266,244,380,31,1,0,680,4,544,169,19,52026.0
5/2/20,1706,2,8,16,13,3,934,3,47,615,5,54,358,19,969,146,7,0,24894,46,239,13,12,140,0,26,222,70,41,2636,159,4,4079,1107,51,2182,3711,1543,560,196,1233,506,2205,134,31,0,5,266,248,380,31,1,0,720,4,559,169,19,53347.0
5/3/20,1749,2,8,16,13,3,945,3,47,633,5,54,358,19,1005,158,7,0,25699,51,240,13,12,140,0,26,235,70,41,2743,159,4,4180,1117,51,2182,3927,1602,570,201,1233,514,2231,137,31,0,5,266,252,411,31,1,0,743,4,566,171,19,54903.0
5/4/20,1776,2,8,17,13,3,947,3,47,633,5,54,368,19,1016,172,7,0,26225,51,240,14,12,143,0,26,235,74,41,2819,162,4,4354,1127,51,2182,3927,1624,574,202,1281,514,2244,137,31,0,5,267,257,411,31,1,0,757,4,577,171,19,55884.0
5/5/20,1809,2,8,17,13,3,969,3,53,672,5,54,400,19,1045,198,8,0,27836,54,241,14,12,147,0,26,237,75,41,2873,162,4,4454,1133,52,2329,4020,1728,578,204,1315,526,2255,138,31,0,5,320,261,428,31,1,0,858,4,595,171,19,58456.0
